t,x,y,z,exec_clr,status
3.760000000000003,6.66423646250671,1.174031075389629,2.0803390211957535,3.0360882157381295,1
3.780000000000003,6.718486861251137,1.1833766316831322,2.0809236891588,2.986100620516585,1
3.800000000000003,6.772770860739668,1.1926749701378645,2.0815036515766927,2.936249004114906,1
3.820000000000003,6.827088073803065,1.2019218061551886,2.082079048299025,2.8865410327297267,1
3.840000000000003,6.881438063639303,1.2111131139482383,2.0826500192349826,2.836984928660713,1
3.860000000000003,6.935820972367428,1.2202458198285817,2.0832167236326233,2.7875891189742252,1
3.880000000000003,6.990236999460381,1.2293183728653427,2.0837793411029546,2.7383629932055347,1
3.900000000000003,7.044686113377832,1.2383295920306088,2.084338050457957,2.68931693261287,1
3.920000000000003,7.099168026131275,1.2472783317260805,2.084893024401333,2.6404622953067656,1
3.940000000000003,7.153682354503169,1.2561635558435746,2.0854444324075074,2.591811346727202,1
3.960000000000003,7.208229089739804,1.2649845555488903,2.0859924490458597,2.5433769615424677,1
3.980000000000003,7.262808122316848,1.2737407171535904,2.0865372453279765,2.495173082958408,1
4.000000000000003,7.317419088173962,1.28243144634258,2.0870789859358942,2.4472149224223942,1
4.020000000000002,7.372061373085994,1.2910561680358768,2.0876178293026717,2.3995190392847996,1
4.040000000000002,7.4267341170341705,1.2996143262503739,2.088153927692947,2.352103427585224,1
4.060000000000001,7.481436455287163,1.308105561382793,2.0886874388063768,2.304987462785986,1
4.080000000000001,7.536168234407429,1.316530495766653,2.0892185846161184,2.2581916894584517,1
4.1000000000000005,7.590929321491474,1.3248909585079733,2.0897476886492217,2.211738745053878,1
4.12,7.6457193430899455,1.3331889785720668,2.090275086915456,2.1656533784752283,1
4.14,7.700537680335659,1.3414265159163783,2.090801102776123,2.1199624970020317,1
4.159999999999999,7.755383473216274,1.34960546235331,2.091326047097361,2.0746953185985886,1
4.179999999999999,7.810255624847,1.357727642413048,2.0918502184034393,2.0298835349432878,1
4.199999999999998,7.865152805743258,1.3657948142063894,2.0923739030300585,1.9855614849629921,1
4.219999999999998,7.920073458093394,1.3738086702875685,2.0928973752776465,1.941766338293444,1
4.2399999999999975,7.975015800031348,1.3817708385170833,2.0934208975646604,1.8985382876071517,1
4.259999999999997,8.029978209183469,1.3896830011090817,2.093944725169376,1.8559204903020565,1
4.279999999999997,8.084960351531858,1.3975472438161491,2.0944691201137093,1.8139585552254673,1
4.299999999999996,8.139962024708561,1.4053656913994956,2.094994337486279,1.772701628231979,1
4.319999999999996,8.1949827796849,1.413140388889775,2.0955206209909463,1.7322028856290754,1
4.339999999999995,8.250021925042779,1.420873302597782,2.0960482030921934,1.6925197496106525,1
4.359999999999995,8.30507853124599,1.4285663211251554,2.096577305160507,1.6537140887084985,1
4.379999999999995,8.360151688548884,1.4362212569629462,2.0971081843590187,1.6158521989309702,1
4.399999999999994,8.415241263249001,1.4438398505852081,2.0976412710078183,1.579004400873402,1
4.419999999999994,8.470347125421254,1.4514237719638592,2.0981770232912407,1.5432457890092337,1
4.439999999999993,8.525468897327336,1.4589746212348333,2.098715880004052,1.5086564681962522,1
4.459999999999993,8.580606140281887,1.4664925020190402,2.099258151240089,1.4753203374500818,1
4.479999999999992,8.635758901534752,1.4739718370161146,2.0998036976226078,1.44332130957498,1
4.499999999999992,8.690927245835704,1.4814058844285507,2.100352275201905,1.412746247293035,1
4.519999999999992,8.746111324979958,1.4887883737125043,2.1009036548918534,1.3836856550745191,1
4.539999999999991,8.8013111243029,1.4961133037613663,2.1014576139695067,1.3562331270268224,1
4.559999999999991,8.856526382018423,1.5033748757857985,2.1020139332888674,1.330484549759952,1
4.57999999999999,8.911756593431786,1.5105674910653815,2.102572397260525,1.3065370790359818,1
4.59999999999999,8.967001015152476,1.517685748700264,2.1031327938312963,1.2844878931565156,1
4.6199999999999894,9.022258929634116,1.5247245922269952,2.1036949186525113,1.2644327395111599,1
4.639999999999989,9.077530420557897,1.531679741948122,2.1042585873960538,1.2464643997235443,1
4.659999999999989,9.132815578926536,1.5385472252841141,2.1048236227675927,1.230670982633418,1
4.679999999999988,9.188114244562067,1.5453232231182472,2.1053898502427435,1.2171339946557433,1
4.699999999999988,9.243426010386731,1.5520040680335923,2.1059570980493776,1.205926358794213,1
4.719999999999987,9.298750439414716,1.5585863565696445,2.1065252002692776,1.1971105393330017,1
4.739999999999987,9.35408769940585,1.565067280493206,2.1070940060120704,1.1907370102836907,1
4.7599999999999865,9.409437915447542,1.5714442673405193,2.107663369750592,1.186842693685201,1
4.779999999999986,9.464801083914212,1.5777149315453225,2.1082331504394007,1.1854497909635717,1
4.799999999999986,9.520177445256033,1.5838772742341845,2.1088032182119716,1.1865652281665835,1
4.819999999999985,9.575567107663508,1.5899294661391086,2.109373447201374,1.1901802807197026,1
4.839999999999985,9.630969925980704,1.5958697762175356,2.1099437132010608,1.1958697762175357,1
4.859999999999984,9.686385673116478,1.6016966504144468,2.110513896413561,1.2016966504144468,1
4.879999999999984,9.741814539704514,1.6074089441123216,2.1110838895277637,1.2074089441123217,1
4.8999999999999835,9.79725662678536,1.6130056701454267,2.1116535891468184,1.2130056701454266,1
4.919999999999983,9.852711781567493,1.6184859162812082,2.112222892992435,1.218485916281208,1
4.939999999999983,9.908179768171285,1.6238489161537628,2.1127917023872467,1.223848916153763,1
4.959999999999982,9.963660765328491,1.6290942584596322,2.1133599295576873,1.2290942584596323,1
4.979999999999982,10.01915486122402,1.634221660701016,2.1139274899531997,1.234221660701016,1
4.999999999999981,10.074661889963513,1.6392308951355334,2.114494299737011,1.2392308951355333,1
5.019999999999981,10.130181435918542,1.6441217880195196,2.1150602757921035,1.2441217880195197,1
5.0399999999999805,10.185712838071838,1.6488942188513256,2.115625335727188,1.2488942188513255,1
5.05999999999998,10.241255194362484,1.653548119614615,2.1161893978826813,1.253548119614615,1
5.07999999999998,10.296807366031151,1.6580834740216608,2.116752381336672,1.2580834740216607,1
5.099999999999979,10.35236833016163,1.662500426611292,2.1173142107178506,1.2625004266112918,1
5.119999999999979,10.407938216067937,1.6667996029199394,2.117874830357539,1.2668244745158888,1
5.139999999999978,10.463517243106052,1.6709817641991667,2.1184341893974947,1.2725679098180258,1
5.159999999999978,10.519105373713371,1.6750476949650708,2.118992236927729,1.2805985766363874,1
5.1799999999999775,10.574702317782698,1.6789982025782126,2.119548922000372,1.290874626769364,1
5.199999999999977,10.630307537036213,1.6828341168235461,2.1201041936435314,1.3033437508585883,1
5.219999999999977,10.685920503105818,1.6865563583984626,2.1206580042004006,1.3179445350362045,1
5.239999999999976,10.741541454131587,1.6901661399305348,2.121210319145033,1.334608269685744,1
5.259999999999976,10.797170702898642,1.6936647792234598,2.1217611078979934,1.3532601849771106,1
5.279999999999975,10.852808623912102,1.697053715306052,2.1223103436676127,1.373820945494137,1
5.299999999999975,10.908455411708932,1.7003344158434366,2.1228580001417,1.396207899534661,1
5.3199999999999745,10.964111004116472,1.7035083469066747,2.1234040504114975,1.4203363106745759,1
5.339999999999974,11.019775086631263,1.7065769728332674,2.123948466987945,1.4461205150148913,1
5.359999999999974,11.075447096797852,1.7095417560876618,2.1244912218179586,1.4734749375234732,1
5.379999999999973,11.131126482038352,1.7124042082731197,2.125032289420838,1.5023151262737025,1
5.399999999999973,11.186813455556909,1.715166039609746,2.1255716560938067,1.5325590121062829,1
5.419999999999972,11.24250822492094,1.717828998691824,2.126109310270848,1.5641270341160038,1
5.439999999999972,11.298210838262206,1.720394381126625,2.126645119558282,1.5969420877672602,1
5.4599999999999715,11.353921478953716,1.7228617413877891,2.127178479444594,1.6309289913533258,1
5.479999999999971,11.40964017378514,1.725230261908392,2.1277086869417543,1.6660157645108502,1
5.499999999999971,11.465366699254625,1.7274991987919595,2.1282350622040767,1.7021340507357194,1
5.51999999999997,11.52110058586741,1.7296678808272548,2.1287569482705346,1.7392191342484398,1
5.53999999999997,11.57684133542852,1.731735765326147,2.129273722420727,1.7772100825231667,1
5.559999999999969,11.632589056714798,1.7337026028102316,2.1297848297780377,1.8160502238307894,1
5.579999999999969,11.688343817483887,1.7355682572433162,2.13028974651426,1.8556864934047728,1
5.599999999999969,11.744105433892617,1.7373326471978108,2.1307879677722954,1.8960690986039417,1
5.619999999999968,11.799873642648155,1.7389957839475345,2.1312790157892114,1.9371514976403592,1
5.639999999999968,11.855648602921617,1.740557883983164,2.131762464031509,1.9788906729521651,1
5.659999999999967,11.911430386819836,1.7420192456971089,2.132237910802931,2.0212465139175366,1
5.679999999999967,11.96721881439681,1.7433802089791315,2.1327049705435894,2.064181483803243,1
5.699999999999966,12.023013457978623,1.7446411545555947,2.1331632736366224,2.1076604373817736,1
5.719999999999966,12.078813858699668,1.745802544511575,2.133612476177428,2.1516506363663916,1
5.739999999999966,12.134620159941571,1.7468650415745555,2.134052288813397,2.19612215951011,1
5.759999999999965,12.190432461870696,1.7478293786656114,2.13448244518362,2.2410471736477318,1
5.779999999999965,12.246250611685507,1.7486963162979499,2.1349026915841107,2.286399587724064,1
5.799999999999964,12.302074207956016,1.749466642066899,2.1353127868111077,2.332154907081178,1
5.819999999999964,12.357902816766822,1.7501412028174523,2.135712510480894,2.378290290828437,1
5.839999999999963,12.413736604002045,1.7507209992713584,2.136101687587768,2.4247850065872445,1
5.859999999999963,12.469575691214045,1.751207082471446,2.1364801616810634,2.4716197364046693,1
5.879999999999963,12.525419946303417,1.7516005199847406,2.136847786083211,2.5187762730674277,1
5.899999999999962,12.581269165391035,1.7519027249113521,2.1372045488221674,2.566237742203251,1
5.919999999999962,12.63712360323291,1.7521164207844266,2.137550939051381,2.6139894474723273,1
5.939999999999961,12.692983433641826,1.7522446132620217,2.137887556789668,2.662017753707141,1
5.959999999999961,12.74884857471341,1.75229025537469,2.1382149858687756,2.710309680039268,1
5.9799999999999605,12.804718693199845,1.7522562479378085,2.1385337941105376,2.7588528328839166,1
5.99999999999996,12.860593208883534,1.7521454399639138,2.1388445335040225,2.807635344986769,1
6.01999999999996,12.9164712989508,1.7519606290750314,2.1391477403826897,2.8566458200155087,1
6.039999999999959,12.972351902365546,1.7517045619150098,2.139443935601537,2.905873282217497,1
6.059999999999959,13.028233724242961,1.7513799345618517,2.139733624714257,2.955307130703071,1
6.079999999999958,13.084115240223204,1.7509893929400464,2.140017298150387,3.004937097949802,1
6.099999999999958,13.139994700845076,1.7505355332329033,2.1402954313924605,3.0547532121570438,1
6.1199999999999575,13.195870135919701,1.750020902294882,2.1405684851531603,3.10474576311181,1
6.139999999999957,13.251739358904242,1.7494479980639255,2.140836905552471,3.154905271256541,1
6.159999999999957,13.307599971275536,1.7488192699737932,2.1411011242948303,3.2052224596764156,1
6.179999999999956,13.36344936690383,1.7481371193663906,2.1413615588462807,3.255688228749217,1
6.199999999999956,13.419284736426421,1.7474038999041053,2.141618612611623,3.3062936332235155,1
6.219999999999955,13.475103071621373,1.7466219179821356,2.1418726751115647,3.357029861512269,1
6.239999999999955,13.530901169781174,1.7457934331408245,2.1421241221598786,3.407888217008018,1
6.2599999999999545,13.586675638086447,1.744920658477992,2.1423733160405485,3.4588601012435496,1
6.279999999999954,13.64242289797962,1.7440057610612665,2.1426206056849257,3.5099369987377873,1
6.299999999999954,13.698139189538594,1.743050862340417,2.142866326848877,3.5611104633812793,1
6.319999999999953,13.753820575850474,1.742058038559687,2.1431108022899403,3.612372106228908,1
